branch,date,supplier,lunar,barcode,quantity,price
9,06/04/2022,170953,250,5052149497598,1,£25.00
9,05/04/2022,150317,250,5052149489807,1,£25.00
9,04/04/2022,120937,250,5052149546340,-1,-£42.99
9,04/04/2022,120937,250,5052149546357,1,£42.99
9,04/04/2022,124206,250,5052149465078,1,£44.99
9,04/04/2022,125826,250,5052149465269,1,£44.99
9,04/04/2022,162019,250,5057561484591,-1,-£45.00
9,04/04/2022,162922,250,5052149295491,1,£95.00
9,02/04/2022,145121,250,5052149545848,1,£44.99
9,02/04/2022,150416,250,5052149344984,1,£25.00
9,02/04/2022,150416,250,5057561484591,1,£45.00
9,02/04/2022,165121,250,5052149417572,1,£44.99
9,03/04/2022,131410,250,5052149489760,1,£25.00
9,27/03/2022,152818,250,5052149545336,1,£44.99
9,27/03/2022,152818,250,5052149545039,1,£39.99
9,27/03/2022,152818,250,5052149545992,1,£44.99
9,20/03/2022,152502,250,5052149425454,1,£29.99
9,06/03/2022,132034,250,5052149419002,1,£12.99
9,06/03/2022,142015,250,5052149511300,1,£39.99
9,01/04/2022,113657,250,5052149425539,1,£29.99
9,01/04/2022,120757,250,5052149545725,1,£44.99
9,01/04/2022,122929,250,5052149511263,1,£44.99
9,01/04/2022,123632,250,5052149545718,1,£39.99
9,01/04/2022,130306,250,5052149547965,-1,-£46.99
9,01/04/2022,130306,250,5052149547958,1,£46.99
9,01/04/2022,145343,250,5052149546340,1,£42.99
9,01/04/2022,162318,250,5052149548146,1,£26.99
9,31/03/2022,113442,250,5052149548153,1,£44.99
9,31/03/2022,122317,250,5052149548139,1,£44.99
9,31/03/2022,130344,250,5052149497710,1,£25.00
9,31/03/2022,140708,250,5052149465085,1,£44.99
9,31/03/2022,151945,250,5052149417589,1,£44.99
9,30/03/2022,102903,250,5052149545671,1,£44.99
9,30/03/2022,133017,250,5052149417565,1,£44.99
9,30/03/2022,133335,250,5052149417534,1,£44.99
9,30/03/2022,140347,250,5052149547965,1,£46.99
9,30/03/2022,140347,250,5052149536532,1,£34.99
9,28/03/2022,142826,250,5052149527028,1,£34.99
9,28/03/2022,150454,250,5052149545138,1,£44.99
9,28/03/2022,151742,250,5052149511294,1,£39.99
9,28/03/2022,164525,250,5052149546234,1,£47.99
9,28/03/2022,165402,250,5052149546234,-1,-£47.99
9,28/03/2022,165605,250,5052149546234,1,£47.99
9,26/03/2022,94821,250,5052149546098,1,£47.99
9,26/03/2022,100449,250,5052149527042,1,£34.99
9,26/03/2022,104118,250,5052149548146,1,£39.99
9,26/03/2022,121832,250,5052149548207,1,£44.99
9,26/03/2022,125319,250,5052149545978,1,£44.99
9,26/03/2022,125319,250,5052149417572,1,£44.99
9,26/03/2022,131050,250,5052149485519,-1,-£20.00
9,26/03/2022,133107,250,5052149548139,1,£44.99
9,26/03/2022,133107,250,5052149554963,1,£34.99
9,26/03/2022,141505,250,5052149484642,1,£24.99
9,26/03/2022,144823,250,5052149386700,1,£29.99
9,25/03/2022,113935,250,5052149545145,1,£44.99
9,25/03/2022,122735,250,5052149536891,-1,-£37.99
9,25/03/2022,122735,250,5052149537065,1,£34.99
9,25/03/2022,124832,250,5052149548115,1,£44.99
9,25/03/2022,134900,250,5052149546104,1,£47.99
9,25/03/2022,152428,250,5052149536969,1,£37.99
9,25/03/2022,155831,250,5052149376053,1,£29.99
9,24/03/2022,104231,250,5052149545879,1,£44.99
9,24/03/2022,104836,250,5052149547965,1,£46.99
9,24/03/2022,120937,250,5052149545305,1,£44.99
9,24/03/2022,141048,250,5052149548207,1,£44.99
9,24/03/2022,141410,250,5052149484376,1,£20.00
9,23/03/2022,95626,250,5052149545145,1,£44.99
9,23/03/2022,112418,250,5052149418982,1,£12.99
9,23/03/2022,122703,250,5052149548566,1,£39.99
9,23/03/2022,125510,250,5052149497567,1,£25.00
9,23/03/2022,125645,250,5052149548191,1,£44.99
9,23/03/2022,143046,250,5052149545138,1,£44.99
9,22/03/2022,111336,250,5052149418982,1,£12.99
9,22/03/2022,120246,250,5052149464682,1,£29.99
9,21/03/2022,144102,250,5052149547958,1,£46.99
9,19/03/2022,104234,250,5052149489425,1,£25.00
9,19/03/2022,115410,250,5052149545961,1,£39.99
9,19/03/2022,133824,250,5052149391018,1,£19.99
9,19/03/2022,134347,250,5052149378293,1,£32.99
9,19/03/2022,142141,250,5052149511287,1,£44.99
9,19/03/2022,163535,250,5052149464736,1,£24.99
9,18/03/2022,134942,250,5052149464712,1,£29.99
9,18/03/2022,134942,250,5052149391018,1,£29.99
9,18/03/2022,114326,250,5052149545695,1,£44.99
9,18/03/2022,121934,250,5052149545978,1,£44.99
9,18/03/2022,132627,250,5052149465061,1,£44.99
9,18/03/2022,134323,250,5052149425522,1,£29.99
9,15/03/2022,94427,250,5052149418975,1,£12.99
9,12/03/2022,111337,250,5052149417596,1,£44.99
9,12/03/2022,114607,250,5052149545732,1,£44.99
9,12/03/2022,130916,250,5052149418227,1,£25.00
9,12/03/2022,130916,250,5052149487988,1,£20.00
9,12/03/2022,145143,250,5052149488527,1,£25.00
9,12/03/2022,151246,250,5052149417633,1,£44.99
9,12/03/2022,164025,250,5052149545015,1,£39.99
9,14/03/2022,151231,250,5052149544995,1,£34.99
9,11/03/2022,125441,250,5052149493873,1,£25.00
9,11/03/2022,152121,250,5052149536822,1,£37.99
9,11/03/2022,161903,250,5052149511287,1,£44.99
9,09/03/2022,111543,250,5052149545671,1,£44.99
9,09/03/2022,133013,250,5052149544926,1,£39.99
9,08/03/2022,105519,250,5052149497567,1,£25.00
9,08/03/2022,131513,250,5052149545732,1,£44.99
9,07/03/2022,155239,250,5052149419118,1,£12.99
9,05/03/2022,113509,250,5052149545985,1,£39.99
9,05/03/2022,121322,250,5052149485533,1,£20.00
9,05/03/2022,121526,250,5052149536891,1,£37.99
9,05/03/2022,132618,250,5052149488480,1,£25.00
9,05/03/2022,135724,250,5052149546067,1,£47.99
9,05/03/2022,135724,250,5052149545282,1,£44.99
9,05/03/2022,143759,250,5052149487902,1,£20.00
9,05/03/2022,145950,250,5052149537027,1,£34.99
9,05/03/2022,151949,250,5052149545985,1,£44.99
9,05/03/2022,153408,250,5052149489418,1,£25.00
9,04/03/2022,110456,250,5052149426017,1,£29.99
9,04/03/2022,110456,250,5052149425959,1,£29.99
9,04/03/2022,154139,250,5052149497468,1,£25.00
9,04/03/2022,165444,250,5052149418999,1,£12.99
9,03/03/2022,93740,250,5052149497550,-1,-£49.99
9,03/03/2022,113236,250,5052149546005,1,£39.99
9,03/03/2022,123945,250,5052149497468,-1,-£49.99
9,03/03/2022,131008,250,5052149497727,1,£54.99
9,02/03/2022,153749,250,5052149491879,1,£39.99
9,02/03/2022,154537,250,5052149537010,1,£34.99
9,01/03/2022,120942,250,5052149497604,1,£49.99
9,01/03/2022,124034,250,5052149497468,1,£49.99
9,01/03/2022,124517,250,5052149462916,1,£10.39
9,01/03/2022,140336,250,5052149368515,1,£29.99
9,01/03/2022,145502,250,5052149545077,1,£44.99
9,01/03/2022,163214,250,5052149489838,1,£34.99
9,30/01/2022,123729,250,5052149498069,1,£29.99
9,06/02/2022,131921,250,5052149489791,1,£34.99
9,06/02/2022,152232,250,5052149545398,1,£44.99
9,13/02/2022,142403,250,5057561283477,-1,-£27.50
9,13/02/2022,155909,250,5052149545374,1,£44.99
9,27/02/2022,141949,250,5052149492166,1,£54.99
9,26/02/2022,113621,250,5052149489838,1,£34.99
9,26/02/2022,153053,250,5052149545275,1,£44.99
9,26/02/2022,153215,250,5052149419149,1,£12.99
9,26/02/2022,153849,250,5052149419347,1,£12.99
9,25/02/2022,153428,250,5052149489166,1,£34.99
9,19/02/2022,145314,250,5052149419170,1,£10.39
9,18/02/2022,104310,250,5052149003737,1,£95.00
9,18/02/2022,120748,250,5052149448316,1,£15.00
9,18/02/2022,132121,250,5052149493668,1,£15.99
9,17/02/2022,143429,250,5052149488817,1,£34.99
9,17/02/2022,151143,250,5052149497703,1,£43.99
9,17/02/2022,151143,250,5052149494092,1,£19.99
9,17/02/2022,161317,250,5052149489777,1,£27.99
9,16/02/2022,125652,250,5052149419095,1,£10.39
9,15/02/2022,93729,250,5052149448590,1,£15.00
9,15/02/2022,100320,250,5052149489784,1,£27.99
9,15/02/2022,125102,250,5052149537843,1,£16.99
9,14/02/2022,153035,250,5052149418203,1,£20.00
9,14/02/2022,133229,250,5052149484611,1,£16.00
9,14/02/2022,134821,250,5052149419354,1,£10.39
9,14/02/2022,151839,250,5052149491565,1,£31.99
9,12/02/2022,111747,250,5052149489395,1,£27.99
9,12/02/2022,131920,250,5052149345097,1,£20.00
9,12/02/2022,142543,250,5052149491893,1,£38.39
9,12/02/2022,152308,250,5052149491626,1,£27.99
9,12/02/2022,153337,250,5052149447838,1,£15.00
9,11/02/2022,100307,250,5052149419347,1,£10.39
9,11/02/2022,121949,250,5052149487858,1,£16.00
9,11/02/2022,125357,250,5052149418227,1,£15.00
9,11/02/2022,135021,250,5052149488817,1,£27.99
9,11/02/2022,155940,250,5052149345028,1,£20.00
9,10/02/2022,113740,250,5052149489814,1,£34.99
9,10/02/2022,122604,250,5052149448484,1,£15.00
9,10/02/2022,144843,250,5052149498113,1,£21.59
9,08/02/2022,102630,250,5052149491855,1,£39.99
9,08/02/2022,111721,250,5052149344960,1,£25.00
9,08/02/2022,145246,250,5052149488756,1,£29.99
9,08/02/2022,154715,250,5052149497673,1,£54.99
9,07/02/2022,140729,250,5052149489401,1,£31.49
9,04/02/2022,155540,250,5052149493965,1,£24.99
9,03/02/2022,125855,250,5052149368515,-1,-£29.99
9,02/02/2022,132724,250,5057561283477,1,£27.50
9,01/02/2022,145215,250,5052149489166,1,£34.99
9,31/01/2022,152510,250,5052149368560,1,£26.99
9,31/01/2022,165521,250,5052149498182,1,£29.99
11,31/01/2022,110844,250,5052149444042,1,£3.00
11,01/02/2022,121113,250,5052149484345,1,£20.00
11,01/02/2022,130308,250,5052149484642,1,£29.99
11,01/02/2022,165223,250,5052149537713,1,£19.99
11,02/02/2022,95150,250,5052149489401,1,£34.99
11,02/02/2022,124312,250,505214948635,1,£39.99
11,03/02/2022,95150,250,5052149493699,1,£24.99
11,03/02/2022,120230,250,5052149511508,1,£20.00
11,03/02/2022,125652,250,5052149491190,1,£31.49
11,04/02/2022,111957,250,5052149488527,1,£34.99
11,04/02/2022,121451,250,5052149494030,1,£24.99
11,08/02/2022,101524,250,5052149498113,1,£29.99
11,08/02/2022,125217,250,5052149448651,1,£19.99
11,08/02/2022,125217,250,5052149488503,1,£34.99
11,08/02/2022,125713,250,5052149493859,1,£22.49
11,09/02/2022,121003,250,5052149492173,1,£54.99
11,09/02/2022,150745,250,5052149485519,1,£20.00
11,10/02/2022,110625,250,5052149494108,1,£24.99
11,10/02/2022,134922,250,5052149185006,1,£16.99
11,10/02/2022,152244,250,5052149420824,1,£23.99
11,10/02/2022,154914,250,5052149484116,1,£27.99
11,12/02/2022,111544,250,5052149491190,-1,-£31.49
11,12/02/2022,124412,250,5052149426000,1,£29.99
11,12/02/2022,124817,250,5052149511652,1,£16.00
11,12/02/2022,154103,250,5052149448668,1,£12.00
11,14/02/2022,120503,250,5052149545053,1,£39.99
11,14/02/2022,145939,250,5052149498137,1,£23.99
11,15/02/2022,125321,250,5052149184979,1,£16.99
11,15/02/2022,135509,250,5052149537829,1,£19.99
11,16/02/2022,112617,250,5052149490858,-1,-£34.99
11,16/02/2022,150839,250,505214948457,1,£34.99
11,17/02/2022,113524,250,5052149511584,1,£16.00
11,17/02/2022,135732,250,5052149537829,-1,-£19.99
11,18/02/2022,163228,250,5052149454058,1,£32.99
11,19/02/2022,95734,250,5052149490858,1,£27.99
11,19/02/2022,160602,250,5052149451064,1,£26.39
11,24/02/2022,134524,250,5052149494108,1,£24.99
11,22/02/2022,124209,250,5052149493736,1,£24.99
11,22/02/2022,141801,250,5052149537829,1,£19.99
11,21/02/2022,142315,250,5052149491220,1,£27.99
11,21/02/2022,143000,250,5052149434265,1,£22.50
11,26/02/2022,133234,250,5052149545121,1,£44.99
11,26/02/2022,143241,250,5052149082305,1,£14.99
11,28/02/2022,143446,250,5052149368553,1,£29.99
11,28/02/2022,153007,250,5052149433763,1,£16.99
11,02/03/2022,132725,250,5052149365842,1,£10.00
11,02/03/2022,151328,250,5052149545732,1,£44.99
11,03/03/2022,114024,250,5052149498120,1,£29.99
11,04/03/2022,125348,250,5052149491251,1,£34.99
11,05/03/2022,134651,250,5052149545114,1,£44.99
11,07/03/2022,113206,250,5052149488510,1,£25.00
11,09/03/2022,155306,250,5052149484116,-1,-£27.99
11,10/03/2022,101343,250,5052149545732,1,£39.99
11,10/03/2022,105426,250,5052149545329,1,£44.99
11,10/03/2022,122308,250,5052149434197,1,£22.50
11,10/03/2022,133602,250,5052149465061,1,£44.99
11,10/03/2022,153530,250,5052149388674,1,£29.99
11,11/03/2022,93210,250,5052149545732,-1,-£39.99
11,11/03/2022,122453,250,5052149545695,1,£44.99
11,11/03/2022,124737,250,5052149448484,1,£15.00
11,11/03/2022,131507,250,5052149368553,1,£29.99
11,14/03/2022,102624,250,5052149417565,1,£44.99
11,14/03/2022,164313,250,5052149484796,1,£19.99
11,12/03/2022,104225,250,5052149492197,1,£25.00
11,12/03/2022,143128,250,5052149498144,1,£25.00
11,12/03/2022,151640,250,5052149489425,1,£25.00
11,15/03/2022,115847,250,5052149498144,-1,-£25.00
11,15/03/2022,131634,250,5052149545275,1,£44.99
11,15/03/2022,134615,250,5052149484901,1,£29.99
11,17/03/2022,101522,250,5052149425942,1,£29.99
11,18/03/2022,103114,250,5052149545732,-1,-£39.99
11,18/03/2022,103229,250,5052149545138,1,£39.99
11,18/03/2022,123652,250,5052149545145,1,£44.99
11,21/03/2022,115455,250,5052149483126,1,£16.99
11,22/03/2022,133115,250,5052149428769,1,£24.99
11,22/03/2022,150949,250,5052149484659,1,£29.99
11,22/03/2022,155045,250,5052149548573,1,£32.99
11,22/03/2022,165936,250,5052149545077,1,£44.99
11,23/03/2022,120013,250,5052149511546,1,£20.00
11,23/03/2022,120439,250,5052149548566,1,£32.99
11,24/03/2022,132558,250,5052149489142,1,£25.00
11,25/03/2022,112758,250,5052149544872,1,£39.99
11,26/03/2022,104553,250,5052149489432,1,£25.00
11,26/03/2022,135634,250,5052149452313,1,£29.99
11,29/03/2022,160516,250,5052149492159,1,£25.00
11,31/03/2022,111053,250,5052149450920,1,£32.99
11,31/03/2022,143401,250,5052149391032,1,£29.99
11,01/04/2022,105545,250,5052149484901,1,£29.99
11,01/04/2022,133525,250,5052149545732,1,£44.99
11,01/04/2022,140028,250,5052149237934,1,£29.99
11,01/04/2022,140856,250,5052149548153,1,£44.99
11,01/04/2022,140856,250,5052149545336,1,£44.99
11,02/04/2022,115321,250,5052149417572,1,£44.99
11,02/04/2022,133428,250,5052149378293,1,£32.99
11,04/04/2022,104100,250,5052149545664,1,£44.99
11,05/04/2022,115658,250,5052149484925,1,£29.99
11,05/04/2022,122753,250,5052149484901,-1,-£29.99
11,05/04/2022,135646,250,5052149545749,1,£44.99
11,05/04/2022,153148,250,5052149417572,-1,-£44.99
11,05/04/2022,153725,250,5052149417589,1,£44.99
11,06/04/2022,134847,250,5052149368508,1,£29.99
11,08/04/2022,132118,250,5052149464774,1,£34.99
11,08/04/2022,153422,250,5052149417589,-1,-£44.99
11,09/04/2022,121712,250,5052149417572,1,£35.99
11,09/04/2022,122227,250,5052149368508,-1,-£29.99
11,11/04/2022,114356,250,5052149498052,1,£25.00
11,11/04/2022,150153,250,5052149511270,1,£44.99
11,12/04/2022,114839,250,5052149545749,1,£44.99
11,12/04/2022,122451,250,5052149491190,1,£25.00
11,12/04/2022,160518,250,5052149237903,1,£29.99
11,15/04/2022,95116,250,5052149511270,-1,-£44.99
11,15/04/2022,113046,250,5052149545329,1,£44.99
11,15/04/2022,113127,250,5052149237927,1,£29.99
11,15/04/2022,154016,250,5052149378309,1,£32.99
11,18/04/2022,105823,250,5052149545145,1,£44.99
11,19/04/2022,112426,250,5052149548672,1,£32.99
11,19/04/2022,142554,250,5052149376053,1,£29.99
11,20/04/2022,152759,250,5052149546043,1,£47.99
11,21/04/2022,120805,250,5052149545671,1,£44.99
11,21/04/2022,150031,250,5052149489418,1,£25.00
11,22/04/2022,125226,250,5052149511423,1,£44.99
11,22/04/2022,133634,250,5052149417589,1,£44.99
11,23/04/2022,104720,250,5052149461681,1,£29.99
11,23/04/2022,131603,250,5052149381422,1,£10.00
11,23/04/2022,131603,250,5052149352507,1,£10.00
11,23/04/2022,131736,250,5052149465085,1,£44.99
11,23/04/2022,135840,250,5052149417626,1,£44.99
11,23/04/2022,164941,250,5052149463333,1,£32.99
11,26/04/2022,111250,250,5052149548597,1,£32.99
11,26/04/2022,111155,250,5052149548122,1,£44.99
11,26/04/2022,125123,250,5052149547965,1,£46.99
11,26/04/2022,142359,250,5052149546043,-1,-£47.99
11,26/04/2022,142359,250,5052149417589,1,£44.99
11,27/04/2022,130342,250,5052149545978,1,£44.99
11,27/04/2022,140618,250,5052149376053,-1,-£29.99
11,28/04/2022,104257,250,5052149378439,1,£25.39
11,28/04/2022,104257,250,5052149450951,1,£25.39
11,28/04/2022,111305,250,5052149461049,1,£29.99
11,28/04/2022,114607,250,5052149545251,1,£39.99
11,28/04/2022,114607,250,5052149545855,1,£44.99
11,28/04/2022,132637,250,505214948459,1,£20.00
11,28/04/2022,133434,250,5052149545671,1,£44.99
11,28/04/2022,140005,250,5052149380630,1,£10.00
11,28/04/2022,141138,250,5052149491565,1,£22.50
11,28/04/2022,172529,250,5052149484901,1,£29.99
11,29/04/2022,113954,250,5052149545237,1,£44.99
11,29/04/2022,104339,250,5052149546043,-1,-£47.99
11,29/04/2022,135658,250,5052149504289,1,£13.99
11,29/04/2022,124024,250,5052149485045,1,£20.00
11,29/04/2022,171557,250,5052149413833,1,£29.99
11,30/04/2022,104707,250,5052149545251,1,£44.99
11,30/04/2022,111417,250,5052149378163,1,£32.99
11,30/04/2022,113308,250,5052149417558,1,£44.99
11,30/04/2022,142455,250,5052149511652,1,£20.00
11,30/04/2022,143910,250,5052149417596,1,£44.99
11,02/05/2022,121918,250,5052149545954,1,£44.99
11,02/05/2022,164133,250,5052149484628,1,£29.99
11,03/05/2022,94101,250,5052149548146,1,£44.99
11,04/05/2022,105832,250,5052149484352,1,£20.00
11,04/05/2022,162733,250,5052149545985,1,£44.99
11,05/05/2022,123447,250,5052149413857,1,£29.99
11,05/05/2022,141340,250,5052149463258,1,£27.99
11,07/05/2022,123743,250,5052149547934,1,£46.99
11,07/05/2022,125436,250,5052149545022,1,£39.99
11,07/05/2022,135259,250,5052149454119,1,£32.99
12,06/05/2022,154811,250,5052149511294,1,£44.99
12,05/05/2022,140520,250,5052149545671,1,£44.99
12,05/05/2022,143958,250,5052149548153,1,£44.99
12,04/05/2022,143422,250,5052149548665,1,£39.99
12,04/05/2022,145231,250,5052149548153,-1,-£44.99
12,03/05/2022,100505,250,5052149368508,1,£29.99
12,03/05/2022,124633,250,5052149369376,1,£10.00
12,03/05/2022,131132,250,5052149425935,1,£29.99
12,03/05/2022,143905,250,5052149545749,1,£44.99
12,03/05/2022,143941,250,5052149545961,1,£44.99
12,03/05/2022,163555,250,5052149548603,1,£39.99
12,02/05/2022,100537,250,5052149545862,1,£39.99
12,02/05/2022,135715,250,5052149450913,1,£32.99
12,30/04/2022,114103,250,5052149557247,1,£34.99
12,30/04/2022,131902,250,5052149425447,1,£29.99
12,30/04/2022,142451,250,5052149425942,1,£29.99
12,29/04/2022,102928,250,5052149545862,1,£44.99
12,28/04/2022,112537,250,5052149425577,1,£29.99
12,28/04/2022,141811,250,5052149259912,1,£32.99
12,27/04/2022,152755,250,5052149417602,1,£44.99
12,26/04/2022,111936,250,5052149489777,1,£25.00
12,26/04/2022,124522,250,5052149544919,1,£39.99
12,26/04/2022,140842,250,5052149546210,1,£47.99
12,25/04/2022,123005,250,5052149417657,1,£44.99
12,25/04/2022,123005,250,5052149511423,1,£44.99
12,25/04/2022,143904,250,5052149546081,1,£47.99
12,25/04/2022,142322,250,5052149547941,1,£46.99
12,25/04/2022,145600,250,5052149417633,1,£44.99
12,23/04/2022,134423,250,5052149417596,1,£44.99
12,23/04/2022,153912,250,5052149461711,1,£29.99
12,22/04/2022,100832,250,5052149536938,1,£30.39
12,21/04/2022,104221,250,5052149545725,1,£44.99
12,20/04/2022,135037,250,5052149378149,1,£32.99
12,20/04/2022,140139,250,5052149417572,1,£35.99
12,20/04/2022,153011,250,5052149378125,1,£32.99
12,20/04/2022,163428,250,5052149545732,1,£44.99
12,19/04/2022,134100,250,5052149545015,1,£39.99
12,18/04/2022,112557,250,5052149425454,1,£29.99
12,16/04/2022,113206,250,5052149545701,1,£44.99
12,16/04/2022,150256,250,5052149369291,1,£10.00
12,16/04/2022,160232,250,5052149418272,1,£10.00
12,15/04/2022,114027,250,5052149548153,1,£44.99
12,15/04/2022,123036,250,5052149545022,1,£39.99
12,15/04/2022,142805,250,5052149545688,1,£44.99
12,13/04/2022,101949,250,5052149454034,1,£32.99
12,13/04/2022,104943,250,5052149419231,1,£10.00
12,12/04/2022,150117,250,5052149544902,1,£31.99
12,12/04/2022,101534,250,5052149425997,1,£29.99
12,12/04/2022,113317,250,5052149365705,1,£10.00
12,12/04/2022,131054,250,5052149290946,1,£15.00
12,12/04/2022,154927,250,5052149417565,1,£44.99
12,11/04/2022,101302,250,5059682040908,-1,-£32.50
12,11/04/2022,113759,250,5052149545145,1,£44.99
12,11/04/2022,121145,250,5052149417572,1,£44.99
12,09/04/2022,111342,250,5052149465054,1,£44.99
12,09/04/2022,124815,250,5052149545251,1,£44.99
12,09/04/2022,131505,250,5052149369444,1,£10.00
12,09/04/2022,133207,250,5052149454089,1,£26.99
12,09/04/2022,133207,250,5052149376046,1,£29.99
12,09/04/2022,133207,250,5052149376077,1,£29.99
12,09/04/2022,134423,250,5052149368249,1,£10.00
12,09/04/2022,140301,250,5052149418753,1,£19.99
12,09/04/2022,160115,250,5052149545978,1,£44.99
12,08/04/2022,110537,250,5052149547965,1,£46.99
12,08/04/2022,122313,250,5052149216731,1,£10.00
12,08/04/2022,140542,250,5052149417589,1,£44.99
12,07/04/2022,114512,250,5052149418869,1,£19.99
12,07/04/2022,130400,250,5052149388643,1,£29.99
12,06/04/2022,94857,250,5052149545138,1,£44.99
12,06/04/2022,132243,250,5052149545732,1,£44.99
12,06/04/2022,132909,250,5059682040908,1,£32.50
12,06/04/2022,141425,250,5052149545985,1,£44.99
12,06/04/2022,165333,250,5052149547958,1,£46.99
12,04/04/2022,114731,250,5052149388629,1,£34.99
12,04/04/2022,155029,250,5052149494108,1,£24.99
12,02/04/2022,111816,250,5052149386632,1,£29.99
12,02/04/2022,141813,250,5052149378125,1,£32.99
12,01/04/2022,135451,250,5052149547958,1,£41.99
12,01/04/2022,105852,250,5052149547972,1,£41.99
12,01/04/2022,124126,250,5052149524928,1,£37.00
12,01/04/2022,124654,250,5052149547965,1,£46.99
12,01/04/2022,144721,250,5052149545329,1,£44.99
12,01/04/2022,150116,250,5052149548672,1,£39.99
12,31/03/2022,144646,250,5052149417510,1,£44.99
12,31/03/2022,152417,250,5052149545121,1,£44.99
12,31/03/2022,153927,250,5052149378422,1,£32.99
12,29/03/2022,125300,250,5052149545985,1,£44.99
12,29/03/2022,144139,250,5052149548139,1,£44.99
12,28/03/2022,150021,250,5052149545039,1,£39.99
12,28/03/2022,100927,250,5052149229786,1,£9.99
12,26/03/2022,123707,250,5052149418746,1,£20.00
12,26/03/2022,144018,250,5052149545992,1,£44.99
12,26/03/2022,144018,250,5052149545152,1,£44.99
12,25/03/2022,112620,250,5052149488510,1,£25.00
12,25/03/2022,133945,250,5052149504296,1,£13.99
12,24/03/2022,135103,250,5052149524935,-1,-£37.00
12,24/03/2022,135103,250,5052149529428,1,£37.00
12,24/03/2022,135434,250,5052149369338,1,£10.00
12,24/03/2022,143332,250,5052149419125,1,£10.00
12,24/03/2022,143332,250,5052149419125,1,£10.00
12,24/03/2022,143332,250,5052149365378,1,£10.00
12,24/03/2022,155856,250,5052149536952,1,£37.99
12,22/03/2022,104510,250,5052149418531,1,£20.00
12,22/03/2022,112255,250,5052149371560,1,£10.00
12,22/03/2022,112255,250,5052149419354,1,£10.00
12,22/03/2022,121409,250,5052149504265,1,£10.00
12,22/03/2022,144151,250,5052149465092,1,£44.99
12,22/03/2022,144959,250,5052149536839,1,£34.19
12,21/03/2022,115019,250,5052149291042,1,£15.00
12,19/03/2022,102417,250,5052149544889,1,£39.99
12,18/03/2022,120515,250,5052149343963,1,£10.00
12,17/03/2022,140430,250,5052149216755,1,£10.00
12,15/03/2022,121832,250,5052149545268,1,£39.99
12,15/03/2022,124324,250,5052149418272,1,£10.00
12,15/03/2022,143330,250,5052149352347,1,£10.00
12,15/03/2022,143330,250,5052149352286,1,£10.00
12,16/03/2022,145752,250,5052149369314,1,£10.00
12,12/03/2022,143949,250,5052149489401,1,£25.00
12,12/03/2022,144310,250,5052149545695,1,£44.99
12,12/03/2022,115833,250,5052149489777,1,£25.00
12,12/03/2022,132805,250,5052149492159,1,£25.00
12,11/03/2022,104701,250,5052149465375,1,£20.00
12,11/03/2022,114804,250,5052149545008,1,£39.99
12,11/03/2022,133429,250,5052149369352,1,£10.00
12,09/03/2022,132132,250,5052149492159,1,£25.00
12,08/03/2022,131835,250,5052149216786,1,£10.00
12,08/03/2022,140016,250,5052149369406,1,£10.00
12,08/03/2022,140016,250,5052149369345,1,£10.00
12,07/03/2022,120413,250,278022018,1,£14.99
12,07/03/2022,123658,250,5052149418661,1,£19.99
12,07/03/2022,124606,250,5052149425935,1,£29.99
12,07/03/2022,132912,250,5052149368409,1,£10.00
12,07/03/2022,132912,250,5052149252302,1,£10.00
12,05/03/2022,103817,250,5052149489869,1,£25.00
12,05/03/2022,134658,250,5052149536815,1,£37.99
12,05/03/2022,143557,250,5052149489432,1,£25.00
12,05/03/2022,160733,250,5052149498076,1,£29.99
12,04/03/2022,113149,250,5052149419163,1,£10.00
12,04/03/2022,122338,250,5052149485564,1,£20.00
12,04/03/2022,132702,250,5052149418616,1,£19.99
12,04/03/2022,132702,250,5052149418555,1,£19.99
12,03/03/2022,135958,250,5052149536549,1,£39.99
12,03/03/2022,121619,250,5052149489852,1,£34.99
12,03/03/2022,143429,250,5052149536969,1,£37.99
12,02/03/2022,92633,250, LB249DR003,-1,-£29.99
12,01/03/2022,114059,250,5052149365644,1,£10.00
12,01/03/2022,142931,250,5052149369314,1,£10.00
12,01/03/2022,162942,250,5052149418388,1,£20.00
12,28/02/2022,112405,250,5052149488794,1,£34.99
12,28/02/2022,113122,250,5052149005311,-1,-£54.40
12,28/02/2022,142005,250,5052149489753,1,£34.99
12,28/02/2022,160249,250,5052149418746,1,£19.99
12,26/02/2022,161409,250,5052149273130,1,£52.00
12,25/02/2022,124036,250,5052149447029,1,£15.00
12,21/02/2022,143448,250,5052149005311,1,£54.40
12,21/02/2022,144425,250,5052149489142,1,£22.99
12,22/02/2022,123402,250,5052149486257,1,£20.00
12,22/02/2022,123402,250,5052149487872,1,£20.00
12,22/02/2022,124121,250,5052149488800,1,£34.99
12,22/02/2022,144902,250,279032018,1,£14.99
12,22/02/2022,152722,250,5052149498199,1,£29.99
12,24/02/2022,130553,250,5052149332387,1,£10.00
12,24/02/2022,132956,250, LB249DR003,1,£29.99
12,24/02/2022,143151,250,5052149489821,1,£34.99
12,24/02/2022,163749,250,5052149020277,1,£10.00
12,23/02/2022,114021,250,5052149344489,1,£10.00
12,23/02/2022,114021,250,5052149484598,1,£20.00
12,23/02/2022,141126,250,5052149488503,1,£34.99
12,19/02/2022,122155,250,5052149494047,1,£19.99
