Group12,Group2,Group3,Group4,Group5,NoTrans,Quantity,GrossValue,NettValue,DiscountValue,AvgTransValue
1001400001,12 Castle Douglas,,,,1,0,0.00,0.00,-0.99,0.00
1001400001,12 Castle Douglas,,,,1,0,0.00,0.00,-0.99,0.00
1001400001,13 Ballater,,,,1,1,5.00,5.00,0.00,5.00
1001400001,13 Ballater,,,,1,1,5.00,5.00,0.00,5.00
1001400001,13 Ballater,,,,1,1,5.00,5.00,0.00,5.00
1001400001,13 Ballater,,,,1,1,5.00,5.00,0.00,5.00
1001400001,13 Ballater,,,,1,1,5.99,5.99,0.00,5.99
1001400001,13 Ballater,,,,1,1,5.99,5.99,0.00,5.99
1001400001,13 Ballater,,,,1,1,5.99,5.99,0.00,5.99
1001400001,13 Ballater,,,,1,1,5.99,5.99,0.00,5.99
1001400001,13 Ballater,,,,1,1,5.99,5.99,0.00,5.99
1001400001,15 Hamilton,,,,1,1,5.99,5.99,0.00,5.99
1001400001,15 Hamilton,,,,1,-1,-5.00,-5.00,0.00,-5.00
1001400001,15 Hamilton,,,,1,1,5.99,4.99,0.00,4.99
1001400001,15 Hamilton,,,,1,-1,-5.00,-5.00,0.00,-5.00
1001400001,15 Hamilton,,,,1,1,5.99,5.00,0.00,5.00
1001400001,15 Hamilton,,,,1,1,5.99,5.00,0.00,5.00
1001400001,15 Hamilton,,,,1,1,5.99,4.99,0.00,4.99
1001400001,15 Hamilton,,,,1,1,5.99,5.99,0.00,5.99
1001400001,15 Hamilton,,,,1,1,5.99,4.01,0.00,4.01
1001400001,15 Hamilton,,,,1,1,5.99,5.99,0.00,5.99
1001400001,15 Hamilton,,,,1,1,5.99,5.99,0.00,5.99
1001400001,15 Hamilton,,,,1,1,5.99,5.99,0.00,5.99
1001400001,15 Hamilton,,,,1,1,5.99,5.00,0.00,5.00
1001400001,15 Hamilton,,,,1,1,5.99,5.00,0.00,5.00
1001400001,15 Hamilton,,,,1,1,5.99,5.99,0.00,5.99
1001400001,15 Hamilton,,,,1,1,5.99,5.99,0.00,5.99
1001400001,15 Hamilton,,,,1,1,5.99,5.99,0.00,5.99
1001400001,15 Hamilton,,,,1,1,5.99,5.00,0.00,5.00
1001400001,15 Hamilton,,,,1,1,5.99,5.00,0.00,5.00
1001400001,15 Hamilton,,,,1,1,5.99,5.99,0.00,5.99
1001400001,15 Hamilton,,,,1,1,5.99,5.99,0.00,5.99
1001400001,15 Hamilton,,,,1,1,5.99,5.99,0.00,5.99
1001400001,15 Hamilton,,,,1,1,5.99,5.00,0.00,5.00
1001400001,15 Hamilton,,,,1,1,5.99,5.00,0.00,5.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-1.00,0.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-1.00,0.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-0.99,0.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-0.99,0.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-0.99,0.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-0.99,0.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-0.99,0.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-0.99,0.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-0.99,0.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-0.99,0.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-1.98,0.00
1001400001,15 Hamilton,,,,1,1,5.99,5.00,0.00,5.00
1001400001,15 Hamilton,,,,1,1,5.99,5.00,0.00,5.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-0.99,0.00
1001400001,15 Hamilton,,,,1,0,0.00,0.00,-0.99,0.00
1001400001,16 Berwick,,,,1,1,5.99,5.99,0.00,5.99
1001400001,16 Berwick,,,,1,1,5.99,5.02,0.00,5.02
1001400001,16 Berwick,,,,1,1,5.99,5.99,0.00,5.99
1001400001,16 Berwick,,,,1,1,5.99,5.99,0.00,5.99
1001400001,16 Berwick,,,,1,1,5.99,5.99,0.00,5.99
1001400001,16 Berwick,,,,1,1,5.99,5.99,0.00,5.99
1001400001,16 Berwick,,,,1,1,5.99,4.01,0.00,4.01
1001400001,16 Berwick,,,,1,1,5.99,5.99,0.00,5.99
1001400001,16 Berwick,,,,1,0,0.00,0.00,-0.97,0.00
1001400001,16 Berwick,,,,1,0,0.00,0.00,-1.98,0.00
1001420002,09 Largs,,,,1,1,7.77,7.77,0.00,7.77
1001420006,05 Kirkcaldy,,,,1,1,6.48,5.83,0.00,5.83
1001420006,05 Kirkcaldy,,,,1,0,0.00,0.00,-0.65,0.00
1001450003,04 Helensburgh,,,,1,1,49.95,49.95,0.00,49.95
1001450005,04 Helensburgh,,,,1,1,49.95,39.96,0.00,39.96
1001450005,04 Helensburgh,,,,1,-1,-39.96,-39.96,0.00,-39.96
1001450005,04 Helensburgh,,,,1,0,0.00,0.00,-9.99,0.00
1001470005,03 Falkirk,,,,1,1,17.97,17.97,0.00,17.97
1001500003,04 Helensburgh,,,,1,1,20.97,20.97,0.00,20.97
1001660006,12 Castle Douglas,,,,1,1,25.00,25.00,0.00,25.00
1001660007,03 Falkirk,,,,1,1,29.95,20.00,0.00,20.00
1001660007,03 Falkirk,,,,1,0,0.00,0.00,-9.95,0.00
1001660007,15 Hamilton,,,,1,1,29.95,29.95,0.00,29.95
1001660008,15 Hamilton,,,,1,1,29.95,29.95,0.00,29.95
1001660008,15 Hamilton,,,,1,-1,-29.95,-29.95,0.00,-29.95
1001660009,01 Edinburgh,,,,1,1,29.95,24.95,0.00,24.95
1001660009,01 Edinburgh,,,,1,0,0.00,0.00,-5.00,0.00
1001660009,12 Castle Douglas,,,,1,1,25.00,25.00,0.00,25.00
1001660009,15 Hamilton,,,,1,1,29.95,29.95,0.00,29.95
1001660010,03 Falkirk,,,,1,1,29.95,25.00,0.00,25.00
1001660010,03 Falkirk,,,,1,0,0.00,0.00,-4.95,0.00
1001700001,01 Edinburgh,,,,1,1,2.29,2.29,0.00,2.29
1001700001,02 North Berwick,,,,1,1,2.29,1.99,0.00,1.99
1001700001,02 North Berwick,,,,1,0,0.00,0.00,-0.30,0.00
1001700001,06 Peebles,,,,1,1,2.29,2.29,0.00,2.29
1001700001,06 Peebles,,,,1,1,1.14,1.14,0.00,1.14
1001700001,06 Peebles,,,,1,1,1.14,1.14,0.00,1.14
1001700001,16 Berwick,,,,1,1,2.29,2.29,0.00,2.29
1001700001,16 Berwick,,,,1,1,1.14,1.14,0.00,1.14
1001720001,01 Edinburgh,,,,1,1,1.99,1.99,0.00,1.99
1001720001,04 Helensburgh,,,,1,1,1.99,1.99,0.00,1.99
1001720001,16 Berwick,,,,1,1,1.99,0.99,0.00,0.99
1001720001,16 Berwick,,,,1,0,0.00,0.00,-1.00,0.00
1001730001,03 Falkirk,,,,1,1,5.49,5.49,0.00,5.49
1001730001,03 Falkirk,,,,1,1,5.49,5.49,0.00,5.49
1001730001,03 Falkirk,,,,1,1,5.49,5.49,0.00,5.49
1001730001,03 Falkirk,,,,1,1,5.49,5.49,0.00,5.49
1001730001,04 Helensburgh,,,,1,1,5.49,5.49,0.00,5.49
1001730001,04 Helensburgh,,,,1,1,5.49,5.49,0.00,5.49
1001730001,06 Peebles,,,,1,1,5.49,5.49,0.00,5.49
1001730001,06 Peebles,,,,1,1,5.49,5.49,0.00,5.49
1001730001,09 Largs,,,,1,1,5.49,2.74,0.00,2.74
1001730001,09 Largs,,,,1,1,5.49,5.49,0.00,5.49
1001730001,09 Largs,,,,1,0,0.00,0.00,-2.75,0.00
1001730001,11 Dundee,,,,1,1,5.49,5.49,0.00,5.49
1001730001,11 Dundee,,,,1,1,5.49,5.49,0.00,5.49
1001730001,13 Ballater,,,,1,1,5.49,5.49,0.00,5.49
1001730001,13 Ballater,,,,1,1,5.49,5.08,0.00,5.08
1001730001,13 Ballater,,,,1,1,5.49,5.49,0.00,5.49
1001730001,13 Ballater,,,,1,1,5.49,5.49,0.00,5.49
1001730001,13 Ballater,,,,1,0,0.00,0.00,-0.41,0.00
1001730001,15 Hamilton,,,,1,1,5.49,5.49,0.00,5.49
1001730001,15 Hamilton,,,,1,1,5.49,5.49,0.00,5.49
1001730001,16 Berwick,,,,1,1,5.49,5.49,0.00,5.49
1001760001,02 North Berwick,,,,1,0,0.00,0.00,-0.10,0.00
1001760001,02 North Berwick,,,,1,1,1.00,1.00,0.00,1.00
1001760001,02 North Berwick,,,,1,1,1.00,0.90,0.00,0.90
1001760001,05 Kirkcaldy,,,,1,1,1.00,1.00,0.00,1.00
1001760001,05 Kirkcaldy,,,,1,1,1.00,1.00,0.00,1.00
1001760001,06 Peebles,,,,1,1,1.00,1.00,0.00,1.00
1001760001,06 Peebles,,,,1,1,1.00,1.00,0.00,1.00
1001760001,08 Perth,,,,1,1,1.00,0.90,0.00,0.90
1001760001,08 Perth,,,,1,1,1.00,0.90,0.00,0.90
1001760001,08 Perth,,,,1,1,1.00,0.90,0.00,0.90
1001760001,08 Perth,,,,1,1,1.00,1.00,0.00,1.00
1001760001,08 Perth,,,,1,0,0.00,0.00,-0.10,0.00
1001760001,08 Perth,,,,1,0,0.00,0.00,-0.10,0.00
1001760001,08 Perth,,,,1,0,0.00,0.00,-0.10,0.00
1001760001,08 Perth,,,,1,1,1.00,1.00,0.00,1.00
1001760001,09 Largs,,,,1,1,1.00,1.00,0.00,1.00
1001760001,12 Castle Douglas,,,,1,1,1.00,1.00,0.00,1.00
1001760001,12 Castle Douglas,,,,1,1,1.00,1.00,0.00,1.00
1001760001,12 Castle Douglas,,,,1,1,1.00,1.00,0.00,1.00
1001780001,03 Falkirk,,,,1,1,2.99,2.99,0.00,2.99
1001780001,03 Falkirk,,,,1,1,1.00,1.00,0.00,1.00
1001780001,06 Peebles,,,,1,1,2.99,2.99,0.00,2.99
1001780001,06 Peebles,,,,1,1,1.00,1.00,0.00,1.00
1001780001,06 Peebles,,,,1,1,1.00,1.00,0.00,1.00
1001780001,06 Peebles,,,,1,1,1.00,1.00,0.00,1.00
1001780001,06 Peebles,,,,1,1,1.00,1.00,0.00,1.00
1001780001,08 Perth,,,,1,1,1.00,1.00,0.00,1.00
1001780001,09 Largs,,,,1,1,2.99,2.99,0.00,2.99
1001780001,09 Largs,,,,1,1,2.99,2.99,0.00,2.99
1001780001,09 Largs,,,,1,1,2.99,2.99,0.00,2.99
1001780001,09 Largs,,,,1,1,2.99,2.99,0.00,2.99
1001780001,09 Largs,,,,1,1,2.99,2.99,0.00,2.99
1001780001,09 Largs,,,,1,1,1.00,1.00,0.00,1.00
1001780001,09 Largs,,,,1,1,1.00,1.00,0.00,1.00
1001780001,09 Largs,,,,1,1,1.00,0.90,0.00,0.90
1001780001,09 Largs,,,,1,1,1.00,1.00,0.00,1.00
1001780001,09 Largs,,,,1,1,1.00,1.00,0.00,1.00
1001780001,09 Largs,,,,1,1,1.00,1.00,0.00,1.00
1001780001,09 Largs,,,,1,1,1.00,1.00,0.00,1.00
1001780001,09 Largs,,,,1,1,1.00,1.00,0.00,1.00
1001780001,09 Largs,,,,1,1,1.00,1.00,0.00,1.00
1001780001,09 Largs,,,,1,1,1.00,1.00,0.00,1.00
1001780001,09 Largs,,,,1,1,1.00,1.00,0.00,1.00
1001780001,09 Largs,,,,1,0,0.00,0.00,-0.10,0.00
1001780001,12 Castle Douglas,,,,1,1,1.00,1.00,0.00,1.00
1001780001,12 Castle Douglas,,,,1,1,1.00,1.00,0.00,1.00
1001780001,13 Ballater,,,,1,1,1.00,1.00,0.00,1.00
1001780001,13 Ballater,,,,1,1,1.00,1.00,0.00,1.00
1001780001,15 Hamilton,,,,1,1,1.00,1.00,0.00,1.00
1001780001,16 Berwick,,,,1,1,1.00,1.00,0.00,1.00
1001780001,16 Berwick,,,,1,1,1.00,1.00,0.00,1.00
1001780001,16 Berwick,,,,1,1,1.00,1.00,0.00,1.00
1001790001,01 Edinburgh,,,,1,1,6.00,6.00,0.00,6.00
1001790001,01 Edinburgh,,,,1,1,6.00,6.00,0.00,6.00
1001790001,01 Edinburgh,,,,1,1,6.00,6.00,0.00,6.00
1001790001,01 Edinburgh,,,,1,1,6.00,6.00,0.00,6.00
1001790001,01 Edinburgh,,,,1,-1,-6.00,-6.00,0.00,-6.00
1001790001,01 Edinburgh,,,,1,1,6.00,6.00,0.00,6.00
1001790001,01 Edinburgh,,,,1,1,6.00,6.00,0.00,6.00
1001790001,02 North Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,02 North Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,02 North Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,02 North Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,02 North Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,02 North Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,02 North Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,02 North Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,02 North Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,03 Falkirk,,,,1,1,6.00,6.00,0.00,6.00
1001790001,03 Falkirk,,,,1,1,6.00,6.00,0.00,6.00
1001790001,03 Falkirk,,,,1,1,6.00,6.00,0.00,6.00
1001790001,03 Falkirk,,,,1,1,6.00,6.00,0.00,6.00
1001790001,03 Falkirk,,,,1,1,6.00,6.00,0.00,6.00
1001790001,03 Falkirk,,,,1,1,6.00,6.00,0.00,6.00
1001790001,03 Falkirk,,,,1,1,6.00,6.00,0.00,6.00
1001790001,04 Helensburgh,,,,1,1,6.00,6.00,0.00,6.00
1001790001,04 Helensburgh,,,,1,1,6.00,6.00,0.00,6.00
1001790001,04 Helensburgh,,,,1,1,6.00,6.00,0.00,6.00
1001790001,04 Helensburgh,,,,1,1,6.00,6.00,0.00,6.00
1001790001,04 Helensburgh,,,,1,1,6.00,6.00,0.00,6.00
1001790001,05 Kirkcaldy,,,,1,1,6.00,6.00,0.00,6.00
1001790001,05 Kirkcaldy,,,,1,1,6.00,6.00,0.00,6.00
1001790001,05 Kirkcaldy,,,,1,1,6.00,6.00,0.00,6.00
1001790001,05 Kirkcaldy,,,,1,1,6.00,6.00,0.00,6.00
1001790001,05 Kirkcaldy,,,,1,1,6.00,6.00,0.00,6.00
1001790001,05 Kirkcaldy,,,,1,1,6.00,6.00,0.00,6.00
1001790001,05 Kirkcaldy,,,,1,1,6.00,6.00,0.00,6.00
1001790001,05 Kirkcaldy,,,,1,1,6.00,6.00,0.00,6.00
1001790001,05 Kirkcaldy,,,,1,1,6.00,6.00,0.00,6.00
1001790001,05 Kirkcaldy,,,,1,1,6.00,6.00,0.00,6.00
1001790001,05 Kirkcaldy,,,,1,1,6.00,6.00,0.00,6.00
1001790001,06 Peebles,,,,1,1,6.00,6.00,0.00,6.00
1001790001,06 Peebles,,,,1,1,6.00,6.00,0.00,6.00
1001790001,06 Peebles,,,,1,1,6.00,6.00,0.00,6.00
1001790001,06 Peebles,,,,1,1,6.00,6.00,0.00,6.00
1001790001,06 Peebles,,,,1,1,6.00,6.00,0.00,6.00
1001790001,06 Peebles,,,,1,1,6.00,6.00,0.00,6.00
1001790001,06 Peebles,,,,1,1,6.00,6.00,0.00,6.00
1001790001,06 Peebles,,,,1,1,6.00,6.00,0.00,6.00
1001790001,06 Peebles,,,,1,1,6.00,6.00,0.00,6.00
1001790001,06 Peebles,,,,1,1,6.00,6.00,0.00,6.00
1001790001,06 Peebles,,,,1,1,6.00,6.00,0.00,6.00
1001790001,08 Perth,,,,1,1,6.00,6.00,0.00,6.00
1001790001,08 Perth,,,,1,1,6.00,6.00,0.00,6.00
1001790001,08 Perth,,,,1,1,6.00,6.00,0.00,6.00
1001790001,08 Perth,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,09 Largs,,,,1,1,6.00,6.00,0.00,6.00
1001790001,11 Dundee,,,,1,1,6.00,6.00,0.00,6.00
1001790001,12 Castle Douglas,,,,1,1,6.00,6.00,0.00,6.00
1001790001,12 Castle Douglas,,,,1,1,6.00,6.00,0.00,6.00
1001790001,12 Castle Douglas,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,13 Ballater,,,,1,1,6.00,6.00,0.00,6.00
1001790001,15 Hamilton,,,,1,1,6.00,6.00,0.00,6.00
1001790001,15 Hamilton,,,,1,1,6.00,6.00,0.00,6.00
1001790001,16 Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,16 Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,16 Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,16 Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,16 Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,16 Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,16 Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001790001,16 Berwick,,,,1,1,6.00,6.00,0.00,6.00
1001890001,11 Dundee,,,,1,1,12.50,12.50,0.00,12.50
1001930003,11 Dundee,,,,1,1,25.00,12.50,0.00,12.50
1001930003,11 Dundee,,,,1,1,25.00,12.50,0.00,12.50
1001930003,11 Dundee,,,,1,0,0.00,0.00,-12.50,0.00
1001930003,11 Dundee,,,,1,0,0.00,0.00,-12.50,0.00
1001930004,02 North Berwick,,,,1,1,25.00,12.50,0.00,12.50
1001930004,02 North Berwick,,,,1,0,0.00,0.00,-12.50,0.00
1001980001,11 Dundee,,,,1,1,11.00,11.00,0.00,11.00
1001980001,11 Dundee,,,,1,1,11.00,11.00,0.00,11.00
1002030001,03 Falkirk,,,,1,-1,-9.99,-9.99,0.00,-9.99
1002030001,03 Falkirk,,,,1,1,19.99,9.99,0.00,9.99
1002030001,03 Falkirk,,,,1,0,0.00,0.00,-10.00,0.00
1002090001,05 Kirkcaldy,,,,1,1,7.50,6.75,0.00,6.75
1002090001,05 Kirkcaldy,,,,1,0,0.00,0.00,-0.75,0.00
1002120001,06 Peebles,,,,1,1,40.00,40.00,0.00,40.00
1002120002,05 Kirkcaldy,,,,1,1,40.00,40.00,0.00,40.00
1002160001,13 Ballater,,,,1,1,4.00,4.00,0.00,4.00
1002160001,13 Ballater,,,,1,1,2.00,2.00,0.00,2.00
1002160001,13 Ballater,,,,1,1,2.00,2.00,0.00,2.00
1002160001,13 Ballater,,,,1,1,4.00,4.00,0.00,4.00
1002160001,13 Ballater,,,,1,1,2.00,2.00,0.00,2.00
1002160001,13 Ballater,,,,1,1,2.00,2.00,0.00,2.00
1002210001,03 Falkirk,,,,1,15,37.50,37.50,0.00,37.50
1002230001,13 Ballater,,,,1,6,15.00,12.50,0.00,12.50
1002230001,13 Ballater,,,,1,0,0.00,0.00,-2.50,0.00
1002240001,13 Ballater,,,,1,6,15.00,12.50,0.00,12.50
1002240001,13 Ballater,,,,1,0,0.00,0.00,-2.50,0.00
1002250001,03 Falkirk,,,,1,1,2.50,2.50,0.00,2.50
1002250001,03 Falkirk,,,,1,1,2.50,2.50,0.00,2.50
1002250001,03 Falkirk,,,,1,1,2.50,2.50,0.00,2.50
1002260001,03 Falkirk,,,,1,1,1.50,1.50,0.00,1.50
1002260001,03 Falkirk,,,,1,1,1.50,1.50,0.00,1.50
1002270001,03 Falkirk,,,,1,1,1.50,1.50,0.00,1.50
1002280001,03 Falkirk,,,,1,4,6.00,6.00,0.00,6.00
1002280001,13 Ballater,,,,1,1,1.50,1.50,0.00,1.50
1002280001,13 Ballater,,,,1,1,1.50,1.50,0.00,1.50
1002290001,03 Falkirk,,,,1,1,1.50,1.50,0.00,1.50
1002290001,03 Falkirk,,,,1,1,1.50,1.50,0.00,1.50
1002290001,03 Falkirk,,,,1,1,1.50,1.50,0.00,1.50
1002320001,13 Ballater,,,,1,6,9.00,9.00,0.00,9.00
1002340001,03 Falkirk,,,,1,1,1.50,1.50,0.00,1.50
1002340001,03 Falkirk,,,,1,1,1.50,1.50,0.00,1.50
1002340001,03 Falkirk,,,,1,1,1.50,1.50,0.00,1.50
1002340001,03 Falkirk,,,,1,1,1.50,1.50,0.00,1.50
1002340001,03 Falkirk,,,,1,1,1.50,1.50,0.00,1.50
1002340001,03 Falkirk,,,,1,1,1.50,1.50,0.00,1.50
1002500001,08 Perth,,,,1,1,24.99,24.99,0.00,24.99
1002520001,03 Falkirk,,,,1,1,34.99,34.99,0.00,34.99
1002580001,03 Falkirk,,,,1,1,2.00,2.00,0.00,2.00
1002580001,03 Falkirk,,,,1,1,2.00,2.00,0.00,2.00
1002580001,03 Falkirk,,,,1,1,2.00,2.00,0.00,2.00
1002580001,03 Falkirk,,,,1,1,2.00,2.00,0.00,2.00
1002580001,08 Perth,,,,1,1,2.00,2.00,0.00,2.00
1002580001,08 Perth,,,,1,1,2.00,2.00,0.00,2.00
1002580001,08 Perth,,,,1,1,2.00,2.00,0.00,2.00
1002590001,13 Ballater,,,,1,1,2.00,2.00,0.00,2.00
1002590001,13 Ballater,,,,1,1,2.00,2.00,0.00,2.00
1002590001,13 Ballater,,,,1,1,2.00,2.00,0.00,2.00
1002590001,13 Ballater,,,,1,1,2.00,2.00,0.00,2.00
1002590001,13 Ballater,,,,1,2,4.00,4.00,0.00,4.00
1002590001,13 Ballater,,,,1,1,2.00,2.00,0.00,2.00
1002590001,13 Ballater,,,,1,1,2.00,2.00,0.00,2.00
1002590001,13 Ballater,,,,1,1,2.00,2.00,0.00,2.00
1002600001,13 Ballater,,,,1,1,3.00,3.00,0.00,3.00
1002600001,13 Ballater,,,,1,1,3.00,3.00,0.00,3.00
1002610001,13 Ballater,,,,1,1,11.00,11.00,0.00,11.00
1002660001,13 Ballater,,,,1,1,39.99,39.99,0.00,39.99
1002730001,03 Falkirk,,,,1,1,15.99,15.99,0.00,15.99
1002780001,16 Berwick,,,,1,1,1.80,1.62,0.00,1.62
1002780001,16 Berwick,,,,1,1,1.80,1.62,0.00,1.62
1002780001,16 Berwick,,,,1,0,0.00,0.00,-0.18,0.00
1002780001,16 Berwick,,,,1,0,0.00,0.00,-0.18,0.00
1002790001,02 North Berwick,,,,1,3,10.80,9.72,0.00,9.72
1002790001,02 North Berwick,,,,1,0,0.00,0.00,-1.08,0.00
1002790001,02 North Berwick,,,,1,1,3.60,3.60,0.00,3.60
1002790001,02 North Berwick,,,,1,1,3.60,3.60,0.00,3.60
1002790001,05 Kirkcaldy,,,,1,1,3.60,3.60,0.00,3.60
1002790001,05 Kirkcaldy,,,,1,1,3.60,3.60,0.00,3.60
1002790001,05 Kirkcaldy,,,,1,1,3.60,3.60,0.00,3.60
1002790001,05 Kirkcaldy,,,,1,1,3.60,3.60,0.00,3.60
1002790001,05 Kirkcaldy,,,,1,1,3.60,3.60,0.00,3.60
1002790001,08 Perth,,,,1,1,3.60,3.60,0.00,3.60
1002790001,08 Perth,,,,1,1,3.60,3.60,0.00,3.60
1002790001,08 Perth,,,,1,1,3.60,3.60,0.00,3.60
1002790001,11 Dundee,,,,1,1,7.99,5.00,0.00,5.00
1002790001,11 Dundee,,,,1,4,31.96,20.00,0.00,20.00
1002790001,11 Dundee,,,,1,1,7.99,5.00,0.00,5.00
1002790001,11 Dundee,,,,1,0,0.00,0.00,-11.96,0.00
1002790001,11 Dundee,,,,1,0,0.00,0.00,-2.99,0.00
1002790001,11 Dundee,,,,1,0,0.00,0.00,-2.99,0.00
1002800001,03 Falkirk,,,,1,1,6.00,4.80,0.00,4.80
1002800001,03 Falkirk,,,,1,0,0.00,0.00,-1.20,0.00
1002810001,03 Falkirk,,,,1,1,6.00,4.80,0.00,4.80
1002810001,03 Falkirk,,,,1,1,6.00,4.80,0.00,4.80
1002810001,03 Falkirk,,,,1,0,0.00,0.00,-1.20,0.00
1002810001,03 Falkirk,,,,1,0,0.00,0.00,-1.20,0.00
1002810001,08 Perth,,,,1,1,6.00,6.00,0.00,6.00
1002820001,03 Falkirk,,,,1,1,6.00,4.80,0.00,4.80
1002820001,03 Falkirk,,,,1,1,6.00,4.80,0.00,4.80
1002820001,03 Falkirk,,,,1,0,0.00,0.00,-1.20,0.00
1002820001,03 Falkirk,,,,1,0,0.00,0.00,-1.20,0.00
1002820001,11 Dundee,,,,1,1,6.00,5.00,0.00,5.00
1002820001,11 Dundee,,,,1,0,0.00,0.00,-1.00,0.00
1002830001,03 Falkirk,,,,1,1,24.99,24.99,0.00,24.99
1002840001,13 Ballater,,,,1,1,11.99,11.99,0.00,11.99
1002860001,03 Falkirk,,,,1,1,44.99,44.99,0.00,44.99
1002860001,03 Falkirk,,,,1,1,34.99,34.99,0.00,34.99
1002870001,08 Perth,,,,1,1,10.99,10.99,0.00,10.99
1002870001,13 Ballater,,,,1,1,10.99,10.99,0.00,10.99
1002880001,13 Ballater,,,,1,1,14.99,14.99,0.00,14.99
1002880001,13 Ballater,,,,1,1,14.99,14.99,0.00,14.99
1002890001,13 Ballater,,,,1,1,6.99,6.99,0.00,6.99
1002890001,13 Ballater,,,,1,1,6.99,6.99,0.00,6.99
1002910001,03 Falkirk,,,,1,1,24.99,24.99,0.00,24.99
1002910001,08 Perth,,,,1,1,24.99,24.99,0.00,24.99
1002910001,08 Perth,,,,1,1,24.99,24.99,0.00,24.99
1002930001,03 Falkirk,,,,1,1,21.99,21.99,0.00,21.99
1002960001,08 Perth,,,,1,1,14.99,9.99,0.00,9.99
1002960001,08 Perth,,,,1,1,9.99,4.99,0.00,4.99
1002960001,08 Perth,,,,1,1,9.99,9.99,0.00,9.99
1002960001,08 Perth,,,,1,0,0.00,0.00,-5.00,0.00
1002960001,08 Perth,,,,1,0,0.00,0.00,-5.00,0.00
1002960001,13 Ballater,,,,1,1,9.99,9.99,0.00,9.99
1002980001,13 Ballater,,,,1,1,1.49,1.49,0.00,1.49
1002990001,03 Falkirk,,,,1,1,0.99,0.99,0.00,0.99
1002990001,03 Falkirk,,,,1,1,0.99,0.99,0.00,0.99
1002990001,08 Perth,,,,1,4,3.96,3.96,0.00,3.96
