"ItemCode","AlternateItemCode","StyleCode","ProductType","Description","SubDescription","Measure","TillDescription","SuspendDate","DepartmentCode","SectionCode","SubSectionCode","ModelCode","SupplierCode","SupplierReference","LeadTime","DirectDelivery","PrimaryBarcode","VATCode","SellingPrice","RRP","SalesDiscountAllowed","PackSize","PackCostCurrency","LastUnitCost","DefaultSalePrice","CarriageCost","NormalPrice","OriginalSellingPrice","LinkedItemGroup1","LinkedItemGroup2","CatalogStyle","Itemised","CaptureSerialNumber","RollWidth","DoNotAllocate","DateSensitive","DeliveryVanUnits","PurchaserAddressRequired","CommissionCode","CubicCapacity","NumberOfSeats","Commodity","Archive","AttributeGroup 1","AttributeCode 1","RangeCode1","RangeDetail1","RangeCode2","RangeDetail2","RangeCode3","RangeDetail3","Specification 1","Specification 2","Specification 3","Specification 4","Specification 5","Specification 6","Specification 7","Specification 8","Specification 9","Specification 10"
1007910053,"1007910053","100791","UNIT","51576-5499 MARIE 07 55CM","Asstd/12","QUANTITY","51576-5499 ASSTD\12",,"5","84","71",,"80324","2195933",30,"N","5709423267926",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Asstd","SIZE ","12",,,,,,,,,,,,
1007910054,"1007910054","100791","UNIT","51576-5499 MARIE 07 55CM","Asstd/18","QUANTITY","51576-5499 ASSTD\18",,"5","84","71",,"80324","2195964",30,"N","2195964",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Asstd","SIZE ","18",,,,,,,,,,,,
1007910055,"1007910055","100791","UNIT","51576-5499 MARIE 07 55CM","BRStripe/10","QUANTITY","51576-5499 BRSTRIPE\10",,"5","84","71",,"80324","2318417",30,"N","2318417",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BRStripe","SIZE ","10",,,,,,,,,,,,
1007910056,"1007910056","100791","UNIT","51576-5499 MARIE 07 55CM","GREEN/10","QUANTITY","51576-5499 GREEN\10",,"5","84","71",,"80324","2273914",30,"N","5709432549464",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","GREEN","SIZE ","10",,,,,,,,,,,,
1007910057,"1007910057","100791","UNIT","51576-5499 MARIE 07 55CM","White/10","QUANTITY","51576-5499 WHITE\10",,"5","84","71",,"80324","2318356",30,"N","5709423266912",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","White","SIZE ","10",,,,,,,,,,,,
1007910058,"1007910058","100791","UNIT","51576-5499 MARIE 07 55CM","BRStripe/12","QUANTITY","51576-5499 BRSTRIPE\12",,"5","84","71",,"80324","2318424",30,"N","2318424",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BRStripe","SIZE ","12",,,,,,,,,,,,
1007910059,"1007910059","100791","UNIT","51576-5499 MARIE 07 55CM","White/12","QUANTITY","51576-5499 WHITE\12",,"5","84","71",,"80324","2318363",30,"N","5709423266929",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","White","SIZE ","12",,,,,,,,,,,,
1007910060,"1007910060","100791","UNIT","51576-5499 MARIE 07 55CM","BRStripe/14","QUANTITY","51576-5499 BRSTRIPE\14",,"5","84","71",,"80324","2318431",30,"N","2318431",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BRStripe","SIZE ","14",,,,,,,,,,,,
1007910061,"1007910061","100791","UNIT","51576-5499 MARIE 07 55CM","White/14","QUANTITY","51576-5499 WHITE\14",,"5","84","71",,"80324","2318370",30,"N","5709423266936",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","White","SIZE ","14",,,,,,,,,,,,
1007910062,"1007910062","100791","UNIT","51576-5499 MARIE 07 55CM","BRStripe/16","QUANTITY","51576-5499 BRSTRIPE\16",,"5","84","71",,"80324","2318448",30,"N","2318448",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BRStripe","SIZE ","16",,,,,,,,,,,,
1007910063,"1007910063","100791","UNIT","51576-5499 MARIE 07 55CM","White/16","QUANTITY","51576-5499 WHITE\16",,"5","84","71",,"80324","2318387",30,"N","5709423266943",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","White","SIZE ","16",,,,,,,,,,,,
1007910064,"1007910064","100791","UNIT","51576-5499 MARIE 07 55CM","BRStripe/18","QUANTITY","51576-5499 BRSTRIPE\18",,"5","84","71",,"80324","2318455",30,"N","2318455",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BRStripe","SIZE ","18",,,,,,,,,,,,
1007910065,"1007910065","100791","UNIT","51576-5499 MARIE 07 55CM","White/18","QUANTITY","51576-5499 WHITE\18",,"5","84","71",,"80324","2318394",30,"N","5709423266950",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","White","SIZE ","18",,,,,,,,,,,,
1007910066,"1007910066","100791","UNIT","51576-5499 MARIE 07 55CM","GREEN/14","QUANTITY",,,"5","84","71",,"80324","2274003",30,"N","5709432549488",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","GREEN","SIZE ","14",,,,,,,,,,,,
1007910067,"1007910067","100791","UNIT","51576-5499 MARIE 07 55CM","GREEN/18","QUANTITY",,,"5","84","71",,"80324","2274003",30,"N","5709432549501",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,42.99,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","GREEN","SIZE ","18",,,,,,,,,,,,
1007910068,"1007910068","100791","UNIT","51576-5499 MARIE 07 55CM","Bronze/14","QUANTITY",,,"5","84","71",,"80324","2274003",30,"N","100",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Bronze","SIZE ","14",,,,,,,,,,,,
1007910069,"1007910069","100791","UNIT","51576-5499 MARIE 07 55CM","Silver/14","QUANTITY","51576-5499 MARIE 07 55CM Silver/14",,"5","84","71",,"80324","2274003",30,"N","5709434407632",1,42.99,,"Y",1.00,13.9900,13.9900,42.99,0.00,42.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Silver","SIZE ","14",,,,,,,,,,,,
1007920006,"1007920006","100792","UNIT","51625-5499 BELLA 05 SHORTS","Navy/18","QUANTITY","51625-5499 Bella 05 Shorts Navy/18",,"5","84","70",,"80324","2022673",30,"N","5709437809839",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","18",,,,,,,,,,,,
1007920007,"1007920007","100792","UNIT","51625-5499 BELLA 05 SHORTS","Navy/10","QUANTITY","51625-5499 NAVY\10",,"5","84","70",,"80324","2022635",30,"N","5709437809792",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","10",,,,,,,,,,,,
1007920008,"1007920008","100792","UNIT","51625-5499 BELLA 05 SHORTS","Olive/10","QUANTITY","51625-5499 OLIVE\10",,"5","84","70",,"80324","2022680",30,"N","5709437812655",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Olive","SIZE ","10",,,,,,,,,,,,
1007920009,"1007920009","100792","UNIT","51625-5499 BELLA 05 SHORTS","Navy/12","QUANTITY","51625-5499 NAVY\12",,"5","84","70",,"80324","2022642",30,"N","5709437809808",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","12",,,,,,,,,,,,
1007920010,"1007920010","100792","UNIT","51625-5499 BELLA 05 SHORTS","Navy/14","QUANTITY","51625-5499 NAVY\14",,"5","84","70",,"80324","2022659",30,"N","5709437809815",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","14",,,,,,,,,,,,
1007920011,"1007920011","100792","UNIT","51625-5499 BELLA 05 SHORTS","Navy/16","QUANTITY","51625-5499 NAVY\16",,"5","84","70",,"80324","2022666",30,"N","5709437809822",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","16",,,,,,,,,,,,
1007920012,"1007920012","100792","UNIT","51625-5499 BELLA 05 SHORTS","Olive/18","QUANTITY","51625-5499 OLIVE\18",,"5","84","70",,"80324","2022727",30,"N","5709437812693",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Olive","SIZE ","18",,,,,,,,,,,,
1007920013,"1007920013","100792","UNIT","51625-5499 BELLA 05 SHORTS","Olive/12","QUANTITY","51625-5499 OLIVE\12",,"5","84","70",,"80324","2022697",30,"N","5709437812662",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Olive","SIZE ","12",,,,,,,,,,,,
1007920014,"1007920014","100792","UNIT","51625-5499 BELLA 05 SHORTS","Olive/14","QUANTITY","51625-5499 OLIVE\14",,"5","84","70",,"80324","2022703",30,"N","5709437812679",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Olive","SIZE ","14",,,,,,,,,,,,
1007920015,"1007920015","100792","UNIT","51625-5499 BELLA 05 SHORTS","Olive/16","QUANTITY","51625-5499 OLIVE\16",,"5","84","70",,"80324","2022710",30,"N","5709437812686",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Olive","SIZE ","16",,,,,,,,,,,,
1007930002,"1007930002","100793","UNIT","51636-5499 ROSE 07 55CM","Pink/10","QUANTITY","51636-5499 Rose 07 55Cm Pink/10",,"5","84","71",,"80324","2022987",30,"N","5709437772164",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Pink","SIZE ","10",,,,,,,,,,,,
1007930003,"1007930003","100793","UNIT","51636-5499 ROSE 07 55CM","Pink/18","QUANTITY","51636-5499 Rose 07 55Cm Pink/18",,"5","84","71",,"80324","2023021",30,"N","5709437772201",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Pink","SIZE ","18",,,,,,,,,,,,
1007930006,"1007930006","100793","UNIT","51636-5499 ROSE 07 55CM","Pink/16","QUANTITY","51636-5499 Rose 07 55Cm Pink/16",,"5","84","71",,"80324","2023014",30,"N","5709437772195",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Pink","SIZE ","16",,,,,,,,,,,,
1007930007,"1007930007","100793","UNIT","51636-5499 ROSE 07 55CM","Navy/14","QUANTITY","51636-5499 Rose 07 55Cm Navy/14",,"5","84","71",,"80324","1867275",30,"N","5709433907805",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","14",,,,,,,,,,,,
1007930008,"1007930008","100793","UNIT","51636-5499 ROSE 07 55CM","Pink/12","QUANTITY","51636-5499 Rose 07 55Cm Pink/12",,"5","84","71",,"80324","2022994",30,"N","5709437772171",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Pink","SIZE ","12",,,,,,,,,,,,
1007930009,"1007930009","100793","UNIT","51636-5499 ROSE 07 55CM","Navy/10","QUANTITY","51636-5499 Rose 07 55Cm Navy/10",,"5","84","71",,"80324","1867251",30,"N","5709433907782",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","10",,,,,,,,,,,,
1007930010,"1007930010","100793","UNIT","51636-5499 ROSE 07 55CM","Pink/14","QUANTITY","51636-5499 Rose 07 55Cm Pink/14",,"5","84","71",,"80324","2023007",30,"N","5709437772188",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Pink","SIZE ","14",,,,,,,,,,,,
1007930011,"1007930011","100793","UNIT","51636-5499 ROSE 07 55CM","BLUE/10","QUANTITY","51636-5499 BLUE\10",,"5","84","71",,"80324","2022932",30,"N","5709437770849",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BLUE","SIZE ","10",,,,,,,,,,,,
1007930012,"1007930012","100793","UNIT","51636-5499 ROSE 07 55CM","BLUE/12","QUANTITY","51636-5499 BLUE\12",,"5","84","71",,"80324","2022949",30,"N","5709437770856",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BLUE","SIZE ","12",,,,,,,,,,,,
1007930013,"1007930013","100793","UNIT","51636-5499 ROSE 07 55CM","BLUE/14","QUANTITY","51636-5499 BLUE\14",,"5","84","71",,"80324","2022956",30,"N","5709437770863",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BLUE","SIZE ","14",,,,,,,,,,,,
1007930014,"1007930014","100793","UNIT","51636-5499 ROSE 07 55CM","BLUE/16","QUANTITY","51636-5499 BLUE\16",,"5","84","71",,"80324","2022963",30,"N","5709437770870",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BLUE","SIZE ","16",,,,,,,,,,,,
1007930015,"1007930015","100793","UNIT","51636-5499 ROSE 07 55CM","BLUE/18","QUANTITY","51636-5499 BLUE\18",,"5","84","71",,"80324","2022970",30,"N","5709437770887",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BLUE","SIZE ","18",,,,,,,,,,,,
1007930016,"1007930016","100793","UNIT","51636-5499 ROSE 07 55CM","Turquoise/10","QUANTITY","51636-5499 TURQ\10",,"5","84","71",,"80324","1867305",30,"N","5709433909434",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Turquoise","SIZE ","10",,,,,,,,,,,,
1007930017,"1007930017","100793","UNIT","51636-5499 ROSE 07 55CM","Turquoise/12","QUANTITY","51636-5499 TURQ\12",,"5","84","71",,"80324","1867312",30,"N","5709433909441",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Turquoise","SIZE ","12",,,,,,,,,,,,
1007930018,"1007930018","100793","UNIT","51636-5499 ROSE 07 55CM","Turquoise/14","QUANTITY","51636-5499 TURQ\14",,"5","84","71",,"80324","1867329",30,"N","5709433909458",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Turquoise","SIZE ","14",,,,,,,,,,,,
1007930019,"1007930019","100793","UNIT","51636-5499 ROSE 07 55CM","Turquoise/16","QUANTITY","51636-5499 TURQ\16",,"5","84","71",,"80324","1867336",30,"N","5709433909465",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Turquoise","SIZE ","16",,,,,,,,,,,,
1007930020,"1007930020","100793","UNIT","51636-5499 ROSE 07 55CM","Turquoise/18","QUANTITY","51636-5499 TURQ\18",,"5","84","71",,"80324","1867343",30,"N","5709433909472",1,49.99,,"Y",1.00,16.9900,16.9900,49.99,0.00,49.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Turquoise","SIZE ","18",,,,,,,,,,,,
1007940002,"1007940002","100794","UNIT","52457-54363 CORD TROUSER","Beige/16","QUANTITY","52457-54363 Cord Trouser Beige/16",,"5","84","73",,"80324","2150604",30,"N","5709439116300",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Beige","SIZE ","16",,,,,,,,,,,,
1007940003,"1007940003","100794","UNIT","52457-54363 CORD TROUSER","BLUE/10","QUANTITY","52457-54363 Cord Trouser BLUE/10",,"5","84","73",,"80324","2150529",30,"N","5709439118038",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BLUE","SIZE ","10",,,,,,,,,,,,
1007940006,"1007940006","100794","UNIT","52457-54363 CORD TROUSER","BLUE/18","QUANTITY","52457-54363 Cord Trouser BLUE/18",,"5","84","73",,"80324","2150567",30,"N","5709439118076",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BLUE","SIZE ","18",,,,,,,,,,,,
1007940015,"1007940015","100794","UNIT","52457-54363 CORD TROUSER","Black/18","QUANTITY","52457-54363 Cord Trouser Black/18",,"5","84","73",,"80324","1928655",30,"N","5709435241457",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","18",,,,,,,,,,,,
1007940016,"1007940016","100794","UNIT","52457-54363 CORD TROUSER","Navy/18","QUANTITY","52457-54363 Cord Trouser Navy/18",,"5","84","73",,"80324","1928709",30,"N","5709435242157",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","18",,,,,,,,,,,,
1007940017,"1007940017","100794","UNIT","52457-54363 CORD TROUSER","Black/10","QUANTITY","52457-54363 BLACK\10",,"5","84","73",,"80324","1928617",30,"N","5709435241419",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","10",,,,,,,,,,,,
1007940018,"1007940018","100794","UNIT","52457-54363 CORD TROUSER","Beige/12","QUANTITY","52457-54363 BEIGE\12",,"5","84","73",,"80324","2150581",30,"N","5709439116287",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Beige","SIZE ","12",,,,,,,,,,,,
1007940019,"1007940019","100794","UNIT","52457-54363 CORD TROUSER","Beige/10","QUANTITY","52457-54363 BEIGE\10",,"5","84","73",,"80324","2150574",30,"N","5709439116270",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Beige","SIZE ","10",,,,,,,,,,,,
1007940020,"1007940020","100794","UNIT","52457-54363 CORD TROUSER","Black/12","QUANTITY","52457-54363 BLACK\12",,"5","84","73",,"80324","1928624",30,"N","5709435241426",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","12",,,,,,,,,,,,
1007940021,"1007940021","100794","UNIT","52457-54363 CORD TROUSER","BLUE/12","QUANTITY","52457-54363 BLUE\12",,"5","84","73",,"80324","2150536",30,"N","5709439118045",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BLUE","SIZE ","12",,,,,,,,,,,,
1007940022,"1007940022","100794","UNIT","52457-54363 CORD TROUSER","Beige/14","QUANTITY","52457-54363 BEIGE\14",,"5","84","73",,"80324","2150598",30,"N","5709439116294",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Beige","SIZE ","14",,,,,,,,,,,,
1007940023,"1007940023","100794","UNIT","52457-54363 CORD TROUSER","Black/14","QUANTITY","52457-54363 BLACK\14",,"5","84","73",,"80324","1928631",30,"N","5709435241433",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","14",,,,,,,,,,,,
1007940024,"1007940024","100794","UNIT","52457-54363 CORD TROUSER","BLUE/14","QUANTITY","52457-54363 BLUE\14",,"5","84","73",,"80324","2150543",30,"N","5709439118052",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BLUE","SIZE ","14",,,,,,,,,,,,
1007940025,"1007940025","100794","UNIT","52457-54363 CORD TROUSER","Beige/18","QUANTITY","52457-54363 BEIGE\18",,"5","84","73",,"80324","2150611",30,"N","5709439116317",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Beige","SIZE ","18",,,,,,,,,,,,
1007940026,"1007940026","100794","UNIT","52457-54363 CORD TROUSER","BLUE/16","QUANTITY","52457-54363 BLUE\16",,"5","84","73",,"80324","2150550",30,"N","5709439118069",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","BLUE","SIZE ","16",,,,,,,,,,,,
1007940027,"1007940027","100794","UNIT","52457-54363 CORD TROUSER","Black/16","QUANTITY","52457-54363 BLACK\16",,"5","84","73",,"80324","1928648",30,"N","5709433169777",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Black","SIZE ","16",,,,,,,,,,,,
1007940028,"1007940028","100794","UNIT","52457-54363 CORD TROUSER","Navy/10","QUANTITY","52457-54363 NAVY\10",,"5","84","73",,"80324","1928662",30,"N","5709435242119",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","10",,,,,,,,,,,,
1007940029,"1007940029","100794","UNIT","52457-54363 CORD TROUSER","Navy/12","QUANTITY","52457-54363 NAVY\12",,"5","84","73",,"80324","1928679",30,"N","5709435242126",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","12",,,,,,,,,,,,
1007940030,"1007940030","100794","UNIT","52457-54363 CORD TROUSER","Navy/16","QUANTITY","52457-54363 NAVY\16",,"5","84","73",,"80324","1928693",30,"N","5709435242140",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","16",,,,,,,,,,,,
1007950001,"1007950001","100795","UNIT","52483-54567 BELLA 09 68CM","Navy/16","QUANTITY","52483-54567 Bella 09 68Cm Navy/16",,"5","84","72",,"80324","1867381",30,"N","5709434509534",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","16",,,,,,,,,,,,
1007950002,"1007950002","100795","UNIT","52483-54567 BELLA 09 68CM","Navy/10","QUANTITY","52483-54567 Bella 09 68Cm Navy/10",,"5","84","72",,"80324","1867350",30,"N","5709434509503",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","10",,,,,,,,,,,,
1007950003,"1007950003","100795","UNIT","52483-54567 BELLA 09 68CM","Navy/12","QUANTITY","52483-54567 Bella 09 68Cm Navy/12",,"5","84","72",,"80324","1867367",30,"N","5709434509510",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","12",,,,,,,,,,,,
1007950004,"1007950004","100795","UNIT","52483-54567 BELLA 09 68CM","Navy/14","QUANTITY","52483-54567 Bella 09 68Cm Navy/14",,"5","84","72",,"80324","1867374",30,"N","5709434509527",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","14",,,,,,,,,,,,
1007950005,"1007950005","100795","UNIT","52483-54567 BELLA 09 68CM","Navy/18","QUANTITY","52483-54567 Bella 09 68Cm Navy/18",,"5","84","72",,"80324","1867398",30,"N","5709434509541",1,64.99,,"Y",1.00,21.9900,21.9900,64.99,0.00,64.99,0.00,,,"N","N","N",,"N","N",1,"N",,"0.00","0.00",,,,,"COLOUR","Navy","SIZE ","18",,,,,,,,,,,,
